id,nombre,COD_BARRIO,BARRIO,COD_DISTRITO,DISTRITO,estadoOperativo,COORD_GIS_X,COORD_GIS_Y,SISTEMA_COORD,LATITUD,LONGITUD,TIPO_VIA,NOM_VIA,NUM_VIA,COD_POSTAL,DIRECCION_AUX,NDP,fechaInstalacion,CODIGO_INTERNO,CONTRATO_COD,modelo,tipo,accesibilidad,IndicadorExposicion
9243127,varios juegos en cde,122,orcasur,12,usera,operativo,440913.416,4468893.289,etrs89,40.36852203,-3.69595999,calle,alerce,5,28041,con pinsapo,20089216,2022-08-19,d126507,ae21,,deportivas,no,bajo
9243111,barras paralelas en cde,122,orcasur,12,usera,operativo,440911.829,4468891.172,etrs89,40.36850285,-3.69597849,calle,alerce,5,28041,con pinsapo,20089216,2022-08-19,d126505,ae21,,deportivas,no,bajo
9237534,varios juegos en cde,122,orcasur,12,usera,operativo,440922.544,4468889.849,etrs89,40.36849169,-3.69585217,calle,alerce,5,28041,con pinsapo,20089216,2022-08-19,d126503,ae21,,deportivas,no,bajo
9237520,varios juegos en cde,122,orcasur,12,usera,operativo,440921.42,4468894.413,etrs89,40.36853273,-3.69586583,calle,alerce,5,28041,con pinsapo,20089216,2022-08-19,d126502,ae21,,deportivas,no,medio
9237509,varios juegos en cde,122,orcasur,12,usera,operativo,440928.894,4468894.215,etrs89,40.36853147,-3.69577778,calle,alerce,5,28041,con pinsapo,20089216,2019-08-22,d126501,ae21,,deportivas,no,bajo
9237161,barras paralelas en cde,115,puerta bonita,11,carabanchel,operativo,437600.676,4469721.381,etrs89,40.3757405,-3.73505768,avenida,abrantes,291,28025,besolla,31000690,2023-03-31,d116509,ae21,,deportivas,no,medio
9237152,banco de abdominales en cde,115,puerta bonita,11,carabanchel,operativo,437593.003,4469722.571,etrs89,40.37575065,-3.73514817,avenida,abrantes,291,28025,besolla,31000690,2023-03-31,d116507,ae21,,deportivas,no,bajo
9237079,varios juegos en cde,115,puerta bonita,11,carabanchel,operativo,437606.431,4469714.171,etrs89,40.37567598,-3.73498918,avenida,abrantes,291,28025,besolla,31000690,2023-03-31,d116503,ae21,,deportivas,no,alto
9237071,varios juegos en cde,115,puerta bonita,11,carabanchel,operativo,437594.459,4469717.809,etrs89,40.37570786,-3.73513056,avenida,abrantes,291,28025,besolla,31000690,2023-03-31,d116502,ae21,,deportivas,no,alto
9237062,varios juegos en cde,115,puerta bonita,11,carabanchel,operativo,437592.805,4469706.233,etrs89,40.37560345,-3.73514891,avenida,abrantes,291,28025,besolla,31000690,2023-03-31,d116501,ae21,,deportivas,no,bajo
9235230,banco de abdominales en cde,62,cuatro caminos,6,tetuan,operativo,441034.473,4478232.4,etrs89,40.45266196,-3.69539968,avenida,general peron,23,28020,julian besteiro,31010032,2023-03-08,d065710,ae21,,deportivas,no,alto
9235224,barras paralelas en cde,62,cuatro caminos,6,tetuan,operativo,441033.877,4478228.895,etrs89,40.45263035,-3.69540638,avenida,general peron,23,28020,julian besteiro,31010032,2023-03-08,d065709,ae21,,deportivas,no,medio
9235197,varios juegos en cde,62,cuatro caminos,6,tetuan,operativo,441049.885,4478242.256,etrs89,40.45275184,-3.69521885,avenida,general peron,23,28020,julian besteiro,31010032,2023-08-03,d065703,ae21,,deportivas,no,alto
9233754,varios juegos en cde,53,ciudad jardin,5,chamartin,operativo,442547.304,4477069.12,etrs89,40.44228854,-3.67745434,9233754_TIPO_VIA_desconocido,josep pla,9233754_NUM_VIA_desconocido,28002,josep pla,11021956,2023-03-29,d050606,ae21,,deportivas,no,bajo
9233644,varios juegos en cde,53,ciudad jardin,5,chamartin,operativo,442556.234,4477055.427,etrs89,40.4421658,-3.67734781,9233644_TIPO_VIA_desconocido,josep pla,9233644_NUM_VIA_desconocido,28002,josep pla,11021956,2023-03-29,d050603,ae21,,deportivas,no,alto
9233516,varios juegos en cde,53,ciudad jardin,5,chamartin,operativo,442560.467,4477057.941,etrs89,40.44218874,-3.67729812,9233516_TIPO_VIA_desconocido,josep pla,9233516_NUM_VIA_desconocido,28002,josep pla,11021956,1996-01-01,d050601,ae21,,deportivas,no,bajo
9225800,varios juegos en cde,84,pilar,8,fuencarral - el pardo,operativo,439296.201,4481046.249,etrs89,40.47788503,-3.71616738,9225800_TIPO_VIA_desconocido,cv camino ganapanes,9225800_NUM_VIA_desconocido,28035,cv camino ganapanes,20095370,2023-03-29,c087011,ae21,,deportivas,no,bajo
9225796,varios juegos en cde,84,pilar,8,fuencarral - el pardo,operativo,439300.103,4481040.478,etrs89,40.47783332,-3.71612079,9225796_TIPO_VIA_desconocido,cv camino ganapanes,9225796_NUM_VIA_desconocido,28035,cv camino ganapanes,20095370,2023-03-29,c087008,ae21,,deportivas,no,alto
9225789,varios juegos en cde,213,casco historico de barajas,21,barajas,operativo,450788.41,4480595.625,etrs89,40.4745861,-3.58055774,calle,cv calle/ acuario,9225789_NUM_VIA_desconocido,28042,cv c/ acuario,20044042,2023-04-17,c217805,ae21,,deportivas,no,medio
9225780,varios juegos en cde,84,pilar,8,fuencarral - el pardo,operativo,439300.5,4481041.933,etrs89,40.47784646,-3.71611625,9225780_TIPO_VIA_desconocido,cv camino ganapanes,9225780_NUM_VIA_desconocido,28035,cv camino ganapanes,20095370,2023-03-29,c087001,ae21,,deportivas,no,bajo
9220321,varios juegos en cde,205,rosas,20,san blas - canillejas,operativo,449106.369,4475743.012,etrs89,40.43076947,-3.6000111,9220321_TIPO_VIA_desconocido,estocolmo 26,9220321_NUM_VIA_desconocido,28022,estocolmo 26,20119749,2022-11-28,d205012,ae21,,deportivas,no,medio
9220320,varios juegos en cde,205,rosas,20,san blas - canillejas,operativo,449104.451,4475744.136,etrs89,40.43077948,-3.6000338,9220320_TIPO_VIA_desconocido,estocolmo 26,9220320_NUM_VIA_desconocido,28022,estocolmo 26,20119749,2022-11-28,d205011,ae21,,deportivas,no,medio
9220318,banco de abdominales en cde,205,rosas,20,san blas - canillejas,operativo,449099.82,4475741.887,etrs89,40.43075894,-3.60008821,9220318_TIPO_VIA_desconocido,estocolmo 26,9220318_NUM_VIA_desconocido,28022,estocolmo 26,20119749,2022-11-28,d205009,ae21,,deportivas,no,bajo
9220257,varios juegos en cde,205,rosas,20,san blas - canillejas,operativo,449107.361,4475735.14,etrs89,40.43069862,-3.59999877,9220257_TIPO_VIA_desconocido,estocolmo 26,9220257_NUM_VIA_desconocido,28022,estocolmo 26,20119749,2022-11-28,d205007,ae21,,deportivas,no,bajo
9220252,banco de abdominales en cde,205,rosas,20,san blas - canillejas,operativo,449108.089,4475741.027,etrs89,40.4307517,-3.59999066,9220252_TIPO_VIA_desconocido,estocolmo 26,9220252_NUM_VIA_desconocido,28022,estocolmo 26,20119749,1996-01-01,d205006,ae21,,deportivas,no,alto
9220148,varios juegos en cde,205,rosas,20,san blas - canillejas,operativo,449101.011,4475733.553,etrs89,40.43068393,-3.6000735,9220148_TIPO_VIA_desconocido,estocolmo 26,9220148_NUM_VIA_desconocido,28022,estocolmo 26,20119749,2022-11-28,d205002,ae21,,deportivas,no,medio
9220147,varios juegos en cde,205,rosas,20,san blas - canillejas,operativo,449104.748,4475734.909,etrs89,40.43069638,-3.60002956,9220147_TIPO_VIA_desconocido,estocolmo 26,9220147_NUM_VIA_desconocido,28022,estocolmo 26,20119749,2022-11-28,d205014,ae21,,deportivas,no,medio
9196035,varios juegos en cde,11,palacio,1,centro,operativo,439218.194,4473915.096,etrs89,40.41363904,-3.7164052,9196035_TIPO_VIA_desconocido,cv ronda de segovia,9196035_NUM_VIA_desconocido,28005,cv ronda de segovia,11007966,2022-10-21,c010610,ae21,,deportivas,no,medio
9195505,varios juegos en cde,11,palacio,1,centro,operativo,439229.24,4473910.796,etrs89,40.41360111,-3.71627461,9195505_TIPO_VIA_desconocido,cv ronda de segovia,9195505_NUM_VIA_desconocido,28005,cv ronda de segovia,11007966,2022-10-21,c010602,ae21,,deportivas,no,bajo
9187546,multiejercicio en cde,181,casco historico de vallecas,18,villa de vallecas,operativo,446907.463,4469569.015,etrs89,40.37501274,-3.62541872,calle,sierra de palomeras,40,28031,martin muñoz de las posadas,31008261,2022-02-23,d187103,ae21,,deportivas,no,bajo
9187539,multiejercicio en cde,181,casco historico de vallecas,18,villa de vallecas,operativo,446887.354,4469549.468,etrs89,40.37483536,-3.62565396,calle,sierra de palomeras,40,28031,martin muñoz de las posadas,31008261,2023-02-20,d187003,ae21,,deportivas,no,medio
9187104,multiejercicio en cde,104,aluche,10,latina,operativo,435504.069,4471475.362,etrs89,40.39138147,-3.75993102,calle,quero,29,28024,parque aluche,11065523,2023-02-13,d107009,ae21,,deportivas,no,medio
9187097,barras paralelas en cde,104,aluche,10,latina,operativo,435514.587,4471475.56,etrs89,40.39138407,-3.75980712,calle,quero,29,28024,parque aluche,11065523,2023-02-13,d107006,ae21,,deportivas,no,medio
9187091,multiejercicio en cde,104,aluche,10,latina,operativo,435506.649,4471481.117,etrs89,40.39143351,-3.7599012,calle,quero,29,28024,parque aluche,11065523,2023-02-13,d107004,ae21,,deportivas,no,medio
9187072,varios juegos en cde,113,san isidro,11,carabanchel,operativo,438123.042,4472194.95,etrs89,40.39806251,-3.729145,9187072_TIPO_VIA_desconocido,junto al estanque central,9187072_NUM_VIA_desconocido,28019,junto al estanque central,11072027,2001-12-22,c118408,ae21,,deportivas,no,alto
9187069,varios juegos en cde,113,san isidro,11,carabanchel,operativo,438113.517,4472198.918,etrs89,40.39809755,-3.72925761,9187069_TIPO_VIA_desconocido,junto al estanque central,9187069_NUM_VIA_desconocido,28019,junto al estanque central,11072027,2022-12-01,c118406,ae21,,deportivas,no,bajo
9187059,varios juegos en cde,113,san isidro,11,carabanchel,operativo,438096.981,4472199.051,etrs89,40.39809752,-3.72945247,9187059_TIPO_VIA_desconocido,junto al estanque central,9187059_NUM_VIA_desconocido,28019,junto al estanque central,11072027,2022-01-12,c118401,ae21,,deportivas,no,alto
9186824,varios juegos en cde,104,aluche,10,latina,operativo,435446.172,4470998.47,etrs89,40.38708095,-3.76056481,parque,aluche junto al metro,9186824_NUM_VIA_desconocido,28024,parque aluche junto al metro,11065406,2023-02-13,c106309,ae21,,deportivas,no,alto
9186783,varios juegos en cde,104,aluche,10,latina,operativo,435456.16,4471007.003,etrs89,40.38715859,-3.760448,parque,aluche junto al metro,9186783_NUM_VIA_desconocido,28024,parque aluche junto al metro,11065406,2023-02-13,c106302,ae21,,deportivas,no,alto
9182210,vallas de salto en cde,61,bellas vistas,6,tetuan,operativo,439744.022,4478096.215,etrs89,40.45134261,-3.71060437,calle,francisco balseiro,1,28039,jardines carlos paris,31009723,2023-02-09,c061610,ae21,,deportivas,no,bajo
9182189,varios juegos en cde,61,bellas vistas,6,tetuan,operativo,439737.143,4478091.717,etrs89,40.45130159,-3.71068506,calle,francisco balseiro,1,28039,jardines carlos paris,31009723,2023-09-02,c061603,ae21,,deportivas,no,medio
9182177,varios juegos en cde,61,bellas vistas,6,tetuan,operativo,439736.217,4478083.118,etrs89,40.45122406,-3.71069516,calle,francisco balseiro,1,28039,jardines carlos paris,31009723,2009-02-23,c061602,ae21,,deportivas,no,bajo
9180744,varios juegos en cde,132,san diego,13,puente de vallecas,operativo,443383.443,4471163.827,etrs89,40.38914781,-3.66707004,calle,sierra de alquife,8,28053,"de las palomeras,37",11092598,2005-01-23,d137006,ae21,,deportivas,no,bajo
9180743,varios juegos en cde,132,san diego,13,puente de vallecas,operativo,443384.766,4471172.36,etrs89,40.38922477,-3.66705521,calle,sierra de alquife,8,28053,"de las palomeras,37",11092598,2023-05-01,d137005,ae21,,deportivas,no,bajo
9179387,barra defflexiones en cde,107,aguilas,10,latina,operativo,435222.243,4469441.293,etrs89,40.37303588,-3.7630446,calle,carmen martin gaite,4,28044,joaquin turina,31051023,2023-01-05,d106912,ae21,,deportivas,no,bajo
9179380,barra de estiramientos en cde,107,aguilas,10,latina,operativo,435179.248,4469469.472,etrs89,40.37328639,-3.76355388,calle,carmen martin gaite,4,28044,joaquin turina,31051023,2023-05-01,d106905,ae21,,deportivas,no,medio
9179377,barras paralelas en cde,107,aguilas,10,latina,operativo,435146.175,4469474.796,etrs89,40.37333178,-3.76394397,calle,carmen martin gaite,4,28044,joaquin turina,31051023,2023-01-05,d106902,ae21,,deportivas,no,bajo
9177992,banco de abdominales en cde,117,abrantes,11,carabanchel,operativo,438860.656,4470351.535,etrs89,40.38151063,-3.72027682,calle,via lusitana,3,28025,parque emperatriz maria de austria,31035183,2030-04-23,d116407,ae21,,deportivas,no,bajo
9177988,barras paralelas en cde,117,abrantes,11,carabanchel,operativo,438860.523,4470362.118,etrs89,40.38160595,-3.7202794,calle,via lusitana,3,28025,parque emperatriz maria de austria,31035183,1998-01-01,d116403,ae21,,deportivas,no,medio
9177336,varios juegos en cde,134,palomeras sureste,13,puente de vallecas,operativo,446192.125,4471144.037,etrs89,40.38915569,-3.63397776,calle,rafael fernandez hijicos,23,28038,miguel hernandez 11,11096620,2021-05-13,d136015,ae21,,deportivas,no,medio
9176869,barras paralelas en cde,117,abrantes,11,carabanchel,operativo,438863.918,4469866.775,etrs89,40.37714391,-3.72019189,avenida,princesa juana de austria,43,28021,"avda princesa juana de austria, 000043",20026320,2030-04-21,d115005,ae21,,deportivas,no,alto
9176868,escalera horizontal en cde,117,abrantes,11,carabanchel,operativo,438834.814,4469705.379,etrs89,40.37568783,-3.72051922,avenida,princesa juana de austria,43,28021,"avda princesa juana de austria, 000043",20026320,2021-04-30,d115004,ae21,,deportivas,no,alto
9176866,banco de abdominales en cde,117,abrantes,11,carabanchel,operativo,438864.58,4469987.822,etrs89,40.37823441,-3.7201957,avenida,princesa juana de austria,43,28021,"avda princesa juana de austria, 000043",20026320,2021-04-30,d115003,ae21,,deportivas,no,medio
9176865,barra defflexiones en cde,117,abrantes,11,carabanchel,operativo,438857.965,4469860.822,etrs89,40.37708984,-3.72026144,avenida,princesa juana de austria,43,28021,"avda princesa juana de austria, 000043",20026320,2021-04-30,d115002,ae21,,deportivas,no,bajo
9176697,escalera horizontal en cde,82,fuentelarreina,8,fuencarral - el pardo,operativo,437514.634,4481637.074,etrs89,40.48307522,-3.73724243,calle,gabriela mistral,16,28035,lili alvarez,11051403,2022-08-02,d087211,ae21,,deportivas,no,alto
9176692,varios juegos en cde,82,fuentelarreina,8,fuencarral - el pardo,operativo,437530.376,4481647.658,etrs89,40.48317175,-3.73705775,calle,gabriela mistral,16,28035,lili alvarez,11051403,2022-08-02,d087206,ae21,,deportivas,no,bajo
9176687,banco de abdominales en cde,82,fuentelarreina,8,fuencarral - el pardo,operativo,437516.023,4481623.647,etrs89,40.48295437,-3.73722472,calle,gabriela mistral,16,28035,lili alvarez,11051403,2022-08-02,d087204,ae21,,deportivas,no,medio
9176685,banco de abdominales en cde,82,fuentelarreina,8,fuencarral - el pardo,operativo,437520.256,4481633.866,etrs89,40.48304674,-3.73717579,calle,gabriela mistral,16,28035,lili alvarez,11051403,2022-08-02,d087202,ae21,,deportivas,no,medio
9176513,varios juegos en cde,121,orcasitas,12,usera,operativo,440062.143,4468774.694,etrs89,40.36739289,-3.70597497,9176513_TIPO_VIA_desconocido,rda cooperativas,9176513_NUM_VIA_desconocido,28041,"rda cooperativas, 000002",11080736,2013-10-22,c127009,ae21,,deportivas,no,bajo
9176510,varios juegos en cde,121,orcasitas,12,usera,operativo,440090.321,4468769.402,etrs89,40.36734725,-3.70564261,9176510_TIPO_VIA_desconocido,rda cooperativas,9176510_NUM_VIA_desconocido,28041,"rda cooperativas, 000002",11080736,2022-10-13,c127007,ae21,,deportivas,no,medio
9176455,varios juegos en cde,52,prosperidad,5,chamartin,operativo,443720.62,4478172.455,etrs89,40.45230817,-3.66371782,calle,padre claret,38,28002,parque felix rguez de la fuente,31041818,2030-11-22,c050609,ae21,,deportivas,no,bajo
9176454,varios juegos en cde,52,prosperidad,5,chamartin,operativo,443724.588,4478173.249,etrs89,40.45231559,-3.6636711,calle,padre claret,38,28002,parque felix rguez de la fuente,31041818,2022-11-30,c050608,ae21,,deportivas,no,alto
9176406,varios juegos en cde,52,prosperidad,5,chamartin,operativo,443720.818,4478166.568,etrs89,40.45225515,-3.66371497,calle,padre claret,38,28002,parque felix rguez de la fuente,31041818,2022-11-30,c050605,ae21,,deportivas,no,medio
9160068,varios juegos en cde,173,butarque,17,villaverde,operativo,442326.6,4467144.963,etrs89,40.35287102,-3.67915765,avenida,los rosales,121,28021,c/mica,20176939,2023-01-02,d176701,ae21,,deportivas,no,alto
9159119,varios juegos en cde,171,villaverde alto - casco historico de villaverde,17,villaverde,operativo,440371.621,4465019.491,etrs89,40.33358605,-3.70197921,9159119_TIPO_VIA_desconocido,laguna del marquesado,9159119_NUM_VIA_desconocido,28021,laguna del marquesado,11123785,1996-01-01,c178201,ae21,,deportivas,no,alto
9159041,varios juegos en cde,162,piovera,16,hortaleza,operativo,447088.227,4479170.939,etrs89,40.46152427,-3.62408826,9159041_TIPO_VIA_desconocido,dionisio inca yupanqui,9159041_NUM_VIA_desconocido,28043,dionisio inca yupanqui,20055118,2001-01-04,c167508,ae21,,deportivas,no,medio
9159036,varios juegos en cde,162,piovera,16,hortaleza,operativo,447094.246,4479148.647,etrs89,40.46132383,-3.62401541,9159036_TIPO_VIA_desconocido,dionisio inca yupanqui,9159036_NUM_VIA_desconocido,28043,dionisio inca yupanqui,20055118,2004-01-01,c167506,ae21,,deportivas,no,bajo
9159015,varios juegos en cde,162,piovera,16,hortaleza,operativo,447080.157,4479167.268,etrs89,40.46149068,-3.62418314,9159015_TIPO_VIA_desconocido,dionisio inca yupanqui,9159015_NUM_VIA_desconocido,28043,dionisio inca yupanqui,20055118,2004-01-01,c167503,ae21,,deportivas,no,bajo
9159007,varios juegos en cde,151,ventas,15,ciudad lineal,operativo,444975.785,4475472.94,etrs89,40.42807353,-3.64868244,9159007_TIPO_VIA_desconocido,marques de corbera,9159007_NUM_VIA_desconocido,28017,marques de corbera,20105908,2013-01-23,c159305,ae21,,deportivas,no,alto
9158891,varios juegos en cde,159,costillares,15,ciudad lineal,operativo,443464.668,4480846.884,etrs89,40.47638331,-3.66697441,calle,golfo de salonica,11,28033,parque doctor fernandez catalina,20134985,2004-01-01,c158310,ae21,,deportivas,no,bajo
9158859,varios juegos en cde,159,costillares,15,ciudad lineal,operativo,443466.619,4480850.224,etrs89,40.47641353,-3.66695169,calle,golfo de salonica,11,28033,parque doctor fernandez catalina,20134985,2001-01-04,c158309,ae21,,deportivas,no,alto
9158808,varios juegos en cde,159,costillares,15,ciudad lineal,operativo,443465.627,4480835.275,etrs89,40.47627879,-3.66696206,calle,golfo de salonica,11,28033,parque doctor fernandez catalina,20134985,2004-01-01,c158307,ae21,,deportivas,no,medio
9158802,varios juegos en cde,159,costillares,15,ciudad lineal,operativo,443457.756,4480846.123,etrs89,40.47637598,-3.66705588,calle,golfo de salonica,11,28033,parque doctor fernandez catalina,20134985,2003-01-01,c158305,ae21,,deportivas,no,medio
9149717,barras paralelas en cde,131,entrevias,13,puente de vallecas,operativo,443714.963,4469922.94,etrs89,40.37799163,-3.66305462,avenida,entrevias,92,28053,"avda entrevias, 000092",11088012,2013-08-01,d135108,ae21,,deportivas,no,medio
9149559,varios juegos en cde,131,entrevias,13,puente de vallecas,operativo,443698.559,4469934.417,etrs89,40.37809391,-3.66324887,avenida,entrevias,92,28053,"avda entrevias, 000092",11088012,2013-08-01,d135105,ae21,,deportivas,no,alto
